mzmed,mzmin,mzmax,rtmed,rtmin,rtmax,ID,iPSC-T1R1,iPSC-T1R2,iPSC-T1R3,iPSC-T2R1,iPSC-T2R2,iPSC-T2R3,m15-T1R1,m15-T1R2,m15-T1R3,m15-T2R1,m15-T2R2,m15-T2R3,mESC-T1R1,mESC-T1R2,mESC-T1R3,mESC-T2R1,mESC-T2R2,mESC-T2R3,number_of_observation_per_peak
518.0123266,518.0115422,518.0134254,566.993,564.732,569.777,1423,NA,NA,NA,NA,NA,NA,80763.22672,74305.43473,NA,NA,NA,NA,67879.03705,63242.5614,97874.40011,NA,NA,NA,5
526.3769454,526.3755663,526.3781532,668.438,665.332,668.85,1424,NA,NA,NA,NA,NA,NA,NA,26947.98627,38611.47243,NA,NA,48715.89087,NA,54850.30957,NA,NA,NA,53045.06837,5
529.8809258,529.8805366,529.8828796,181.547,180.474,187.922,1425,11176.20765,NA,NA,27783.10306,NA,37242.14507,NA,NA,NA,24364.08302,46789.0342,NA,NA,NA,NA,NA,NA,NA,5
535.9010348,535.8998209,535.9018355,198.343,197.649,203.018,1426,NA,NA,NA,NA,98699.0001,65251.21205,NA,9975.14724,NA,NA,88536.0126,79478.78715,NA,NA,NA,NA,NA,NA,5
557.3064766,557.3056116,557.3096501,318.533,305.359,321.069,1427,NA,NA,NA,NA,NA,NA,NA,NA,5078.99881,NA,29793.83257,24418.64445,NA,NA,NA,NA,14005.97645,18104.28745,5
557.4126161,557.412246,557.4442693,214.3645,124.486,224.65,1428,NA,NA,NA,41790.47682,72424.75906,NA,NA,24604.20849,NA,43197.63458,NA,67799.79714,NA,NA,NA,NA,NA,NA,5
578.5216198,578.3735223,578.5221368,236.679,234.493,238.738,1429,NA,NA,NA,28818.49567,NA,NA,NA,NA,19705.149,33009.63256,31138.72637,NA,NA,NA,NA,21642.27288,NA,NA,5
613.5293523,613.52546,613.5586863,156.079,115.538,190.04,1430,NA,NA,NA,35201.31122,NA,72385.26414,NA,NA,NA,NA,NA,NA,46337.24236,NA,52502.97447,NA,92648.21199,NA,5
627.7510447,627.7458098,627.7529268,155.36,113.71,156.662,1431,NA,NA,34207.77658,44907.29523,NA,49092.08156,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,179210.2544,78330.59511,5
628.1947551,628.1941094,628.1952093,97.749,97.283,98.523,1432,NA,50905.29017,NA,NA,NA,NA,NA,NA,60511.43471,NA,NA,NA,37483.93615,43611.74108,51151.7635,NA,NA,NA,5
632.9819674,632.9815064,632.9849713,589.939,583.307,592.15,1433,NA,NA,28169.28048,NA,NA,NA,54004.68123,NA,NA,NA,NA,NA,47216.11802,17610.81242,37038.9366,NA,NA,NA,5
636.8663414,636.8649286,636.9760448,604.2355,569.776,606.35,1434,41234.55329,52467.75372,57969.70001,NA,NA,NA,NA,NA,42086.99503,NA,NA,NA,144474.6835,NA,NA,NA,NA,NA,5
640.447505,640.447256,640.4520331,271.217,267.816,273.226,1435,NA,NA,16030.20748,NA,41263.7586,50419.62649,NA,NA,NA,NA,51239.796,40132.88009,NA,NA,NA,NA,NA,NA,5
649.5194134,649.5189135,649.5197937,153.658,115.078,155.257,1436,NA,NA,NA,NA,NA,26236.29556,NA,NA,30676.00169,28042.62169,NA,28608.87115,NA,NA,NA,NA,NA,28501.33578,5
656.5669756,656.5298914,656.5683799,146.345,123.75,151.501,1437,NA,14876.50767,16047.60706,NA,60615.05983,32486.63466,16660.75505,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5
662.4596861,662.4586786,662.46007,296.997,293.364,298.052,1438,NA,NA,NA,37372.50067,46006.66544,60183.49816,NA,NA,NA,31237.20317,NA,63805.25846,NA,NA,NA,NA,NA,NA,5
668.4817335,668.4801487,668.4862435,337.647,335.824,347.291,1439,NA,12606.25286,NA,NA,NA,57151.19176,NA,NA,7303.728668,33576.5591,NA,52513.14208,NA,NA,NA,NA,NA,NA,5
676.5228955,676.5178547,676.5242015,241.458,236.678,243.281,1440,NA,NA,NA,NA,NA,NA,38960.12674,NA,NA,42802.33315,40783.19326,50107.40225,18739.16152,NA,NA,NA,NA,NA,5
682.9975124,682.9961484,682.9995183,325.657,323.574,332.242,1441,NA,9356.089025,NA,32783.68838,NA,47948.71691,NA,NA,NA,NA,NA,44396.10599,NA,NA,NA,NA,19142.38635,NA,5
689.4957458,689.4932095,689.5280474,239.512,225.211,241.654,1442,NA,NA,NA,22264.21231,20563.7045,NA,NA,NA,NA,29109.23006,30530.21641,15499.17827,NA,NA,NA,NA,NA,NA,5
700.492093,700.4909421,700.5097506,562.281,554.928,574.035,1443,NA,NA,NA,NA,NA,NA,92549.01867,10944.03338,NA,187110.0493,181418.8438,NA,NA,120100.2627,NA,NA,NA,NA,5
705.31939,705.2119759,705.3207815,86.564,84.788,99.773,1444,NA,NA,NA,NA,NA,NA,NA,NA,19080.16295,NA,29588.59687,28241.52217,NA,10848.14432,29509.88846,NA,NA,NA,5
711.5138042,711.5132024,711.5159276,217.164,214.853,218.097,1445,NA,10256.20942,15008.57498,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,13919.80801,31026.15905,28700.50527,NA,5
712.5263481,712.5258308,712.5268297,514.026,512.179,547.734,1446,NA,NA,NA,NA,64599.62326,61009.17366,NA,NA,NA,NA,NA,NA,120328.7564,NA,NA,NA,175253.5143,177869.1131,5
713.529467,713.5217027,713.5308171,514.517,513.009,553.395,1447,35431.64091,NA,27548.72616,22373.36032,NA,NA,NA,NA,NA,NA,NA,NA,47429.89119,NA,NA,NA,NA,71502.19851,5
724.7556819,724.7550345,724.7560217,214.769,211.847,215.135,1448,NA,NA,NA,105554.3978,131972.3088,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,162515.9149,176731.7345,141450.767,5
728.500118,728.4989631,728.50066,389.846,386.679,394.454,1449,NA,NA,NA,25494.77094,27886.27271,33142.71017,NA,NA,NA,NA,45050.94763,30470.92858,NA,NA,NA,NA,NA,NA,5
748.7600559,748.7588539,748.7610983,211.397,208.205,212.411,1450,NA,NA,NA,NA,NA,38044.16568,NA,NA,NA,NA,42375.0296,NA,NA,NA,NA,54802.1662,53111.69136,48582.60077,5
753.5609019,753.5585086,753.5621875,449.892,449.471,451.405,1451,NA,NA,NA,NA,17501.19897,NA,NA,NA,NA,NA,NA,NA,NA,NA,17879.95738,38123.80254,39060.57923,35661.9406,5
753.5250649,753.5235993,753.5263175,528.699,515.599,529.95,1452,196268.9902,NA,NA,NA,NA,NA,147319.4352,NA,NA,162600.4018,176646.7261,144204.0708,NA,NA,NA,NA,NA,NA,5
757.6198536,757.6176205,757.6200964,638.673,636.361,640.367,1453,32227.93666,NA,21384.94475,NA,32870.07103,NA,NA,NA,20446.25823,NA,NA,NA,19417.56014,NA,NA,NA,NA,NA,5
758.5762156,758.5751435,758.5816895,227.525,222.765,229.523,1454,NA,NA,NA,NA,NA,72605.40762,NA,NA,NA,72618.1568,73900.38828,80322.37776,16379.17943,NA,NA,NA,NA,NA,5
761.2489195,761.1612989,761.254578,568.5885,500.504,575.216,1455,245925.3994,NA,NA,NA,NA,NA,440595.1243,241187.4202,NA,NA,299850.6022,NA,451114.5078,NA,NA,NA,NA,NA,5
773.6127744,773.6076241,773.6216166,498.609,459.28,508.038,1456,NA,NA,NA,NA,NA,NA,756003.2119,NA,398769.3198,31300.33641,34779.5607,567320.9042,NA,NA,NA,NA,NA,NA,5
774.5300781,774.5085983,774.5333811,602.922,599.339,616.618,1457,NA,34973.63097,NA,NA,NA,NA,NA,NA,44293.10282,NA,NA,NA,NA,43392.83684,101217.4465,159910.577,NA,NA,5
775.0735495,775.0727211,775.0750262,271.896,270.412,274.417,1458,33114.85395,18840.99702,23769.70989,NA,NA,NA,NA,NA,NA,NA,NA,NA,65102.77816,NA,75607.23775,NA,NA,NA,5
775.5134435,775.5102001,775.5351258,612.2565,599.339,616.969,1459,NA,NA,27480.31615,NA,NA,NA,NA,NA,NA,NA,NA,NA,42235.64468,44572.57998,40823.70952,NA,NA,65246.36831,5
775.8592517,775.8557222,775.8599636,606.417,605.07,609.726,1460,28778.67033,NA,NA,43414.56786,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,39484.5101,50506.30118,39938.04176,5
784.5508755,784.5480624,784.5514911,122.363,121.743,124.965,1461,48577.51959,63608.16919,52711.01129,NA,NA,NA,NA,NA,NA,NA,NA,NA,56862.61585,78456.06591,NA,NA,NA,NA,5
784.5896022,784.5786911,784.5965818,217.695,215.264,221.09,1462,NA,NA,NA,41622.55858,NA,NA,57085.85316,NA,NA,NA,NA,NA,38889.03713,34352.40616,NA,NA,60330.88982,NA,5
786.5084343,786.5065642,786.5113593,219.522,216.262,221.495,1463,77936.68524,NA,NA,86300.04992,NA,NA,NA,NA,NA,NA,NA,NA,103213.655,72722.88932,NA,NA,NA,81034.62877,5
787.512493,787.5100688,787.5131757,217.896,214.853,221.495,1464,36859.02609,NA,30591.17935,NA,NA,NA,NA,NA,NA,NA,NA,NA,41661.66778,36451.19855,NA,NA,NA,47354.58748,5
806.5496607,806.5390667,806.5528292,122.363,106.623,123.704,1465,29740.94692,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,23536.31251,23919.01143,15766.88304,NA,52936.57753,NA,5
807.5889581,807.5840351,807.5920996,209.401,206.92,210.663,1466,26639.26288,31490.02151,29303.56745,NA,NA,NA,NA,NA,18159.50301,NA,NA,NA,NA,NA,NA,NA,66596.14175,NA,5
820.5182721,820.5166716,820.5208305,106.623,103.563,108.603,1467,20385.4365,NA,NA,NA,NA,NA,NA,NA,NA,NA,22875.93482,NA,27592.79806,NA,NA,NA,25620.12305,22323.15049,5
834.8452236,834.8447884,834.8461243,444.564,441.718,445.395,1468,NA,NA,NA,96469.01748,NA,NA,NA,NA,NA,NA,113419.3237,NA,NA,NA,NA,159969.9769,167814.9747,151422.5591,5
851.5884773,851.5185557,851.6063716,150.796,104.548,216.787,1469,27938.28586,15115.92444,NA,159561.4572,NA,NA,NA,NA,NA,NA,NA,NA,23794.11493,21736.61396,NA,NA,NA,NA,5
859.5335146,859.5278519,859.5349758,156.422,114.436,159.13,1470,22725.41567,21957.78921,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,23871.43091,NA,NA,26818.7621,41216.77826,NA,5
869.5537517,869.5340824,869.6752391,481.908,448.957,520.606,1471,6536.191838,NA,37254.86117,60096.11716,NA,NA,NA,NA,NA,NA,NA,28711.10092,NA,39737.56177,NA,NA,NA,NA,5
870.5342684,870.5325906,870.5369583,103.564,101.123,103.613,1472,NA,27222.44996,NA,NA,NA,36473.01464,NA,NA,NA,NA,NA,NA,NA,49099.43744,NA,53316.60284,55578.85082,NA,5
871.5427799,871.5418884,871.5450721,102.293,100.93,103.608,1473,NA,NA,23279.09913,NA,NA,NA,NA,NA,NA,NA,NA,NA,38449.43241,46514.66175,38083.22868,42176.74326,NA,NA,5
880.5837952,880.5826296,880.585832,422.412,420.307,426.418,1474,NA,NA,NA,NA,NA,NA,NA,NA,NA,25542.04945,45468.46008,NA,NA,21746.68546,NA,NA,74191.80386,28054.65909,5
883.6002938,883.5990166,883.6003578,434.156,432.576,436.918,1475,NA,NA,NA,NA,NA,24798.72909,NA,NA,NA,NA,NA,NA,NA,26542.33736,NA,54321.17224,66640.84799,47999.78787,5
893.6017664,893.5960657,893.6216491,589.0265,584.608,631.524,1476,NA,NA,NA,NA,NA,NA,38713.54408,18810.62662,31333.73878,NA,NA,52343.88295,NA,NA,3547.697245,NA,NA,NA,5
900.5580982,900.5551683,900.5603463,115.257,106.547,116.017,1477,NA,NA,NA,NA,NA,NA,NA,NA,NA,35212.78218,35112.84855,36870.18736,NA,NA,8319.294358,NA,NA,19647.96217,5
901.5164967,901.5142929,901.5181313,609.102,608.607,612.392,1478,29572.65103,30813.08621,NA,NA,NA,25000.0401,NA,NA,NA,NA,NA,NA,NA,NA,42571.60157,NA,NA,33995.12185,5
916.5568789,916.5499312,916.5946432,445.852,428.012,470.005,1479,NA,70614.07573,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,49682.89123,44548.19543,NA,18195.77457,25129.27859,NA,5
920.7538319,920.7524139,920.7574549,607.61,604.153,609.22,1480,NA,NA,NA,NA,52005.63523,NA,47568.47462,NA,57151.44684,NA,148650.1952,NA,61465.25048,NA,NA,NA,NA,NA,5
922.6858104,922.6632843,922.6937116,170.952,163.777,181.146,1481,NA,5774.747844,16079.25188,NA,34982.54358,NA,NA,NA,NA,NA,8780.846547,NA,NA,NA,NA,NA,NA,44545.87586,5
945.557688,945.5543756,945.5598231,477.926,475.272,481.908,1482,NA,29589.07022,21007.50708,NA,NA,NA,31337.75809,51572.20284,55029.12048,NA,NA,NA,NA,NA,NA,NA,NA,NA,5
946.7618733,946.760113,946.7643002,606.972,605.064,608.65,1483,35285.04635,NA,NA,NA,NA,NA,41575.92499,19306.13574,NA,NA,16389.35904,NA,41704.48652,NA,NA,NA,NA,NA,5
997.6993862,997.6971494,997.6996243,172.627,169.45,176.173,1484,NA,4973.905794,11716.96405,NA,NA,NA,NA,4889.05923,NA,NA,43556.44861,42746.11497,NA,NA,NA,NA,NA,NA,5
1037.561427,1037.497385,1037.562642,482.7005,479.244,569.773,1485,NA,NA,NA,NA,NA,NA,15221.00472,33993.44282,19349.42682,NA,7805.703815,NA,NA,21535.52172,NA,NA,NA,NA,5
1076.687006,1076.540652,1076.688008,605.064,594.77,608.65,1486,NA,NA,NA,NA,NA,NA,17526.38051,NA,20659.19359,NA,22417.0177,NA,11335.99664,NA,17827.96798,NA,NA,NA,5
1144.365348,1144.361972,1144.366194,566.162,564.58,569.777,1487,26952.3829,38500.95491,33273.48867,NA,NA,NA,34405.00479,NA,NA,NA,NA,NA,26552.68574,NA,NA,NA,NA,NA,5
1158.684266,1158.680025,1158.687521,607.61,604.153,608.193,1488,NA,NA,NA,NA,NA,NA,NA,NA,24783.7294,21479.91988,21428.30269,NA,23615.4934,25662.08222,NA,NA,NA,NA,5
1171.336535,1171.331877,1171.340692,568.59,513.078,570.412,1489,NA,118470.6817,NA,NA,NA,NA,8576.970489,66175.53684,NA,NA,NA,127989.521,106980.4144,NA,NA,NA,NA,NA,5
1185.847274,1185.846816,1185.849044,256.346,254.431,261.752,1490,NA,NA,17507.15542,NA,42472.76417,41408.02029,NA,NA,NA,NA,NA,43012.75482,2960.665148,NA,NA,NA,NA,NA,5
1196.34155,1196.335546,1196.383414,465.7465,457.109,487.708,1491,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,12790.60998,9107.292763,11046.43825,NA,14051.38999,14278.53765,NA,5
1209.850153,1209.847932,1209.852185,465.647,461.09,469.252,1492,12058.94542,NA,NA,NA,17148.65528,NA,NA,NA,NA,NA,NA,NA,NA,15731.08596,13067.32909,NA,25245.80549,NA,5
1213.538682,1213.537211,1213.540098,568.174,564.58,572.197,1493,NA,101326.4776,NA,75502.56124,NA,95019.24335,104411.0562,63163.14295,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5
1214.380655,1214.31912,1214.383641,476.957,475.773,518.236,1494,7965.878871,NA,8515.1987,NA,NA,15679.78129,NA,NA,4270.91136,NA,NA,NA,NA,NA,NA,NA,NA,13033.66549,5
1214.881791,1214.881026,1214.882051,245.567,244.516,245.799,1495,NA,NA,NA,NA,40230.9771,42718.85672,NA,NA,NA,21182.22372,51721.12851,44009.81879,NA,NA,NA,NA,NA,NA,5
1215.755484,1215.754568,1215.757081,96.019,95.257,97.232,1496,NA,NA,NA,NA,NA,NA,NA,NA,NA,43265.02204,58324.0722,45876.29004,NA,NA,NA,47256.41737,22144.79165,NA,5
1253.535436,1253.532707,1253.537934,568.174,565.808,572.197,1497,NA,470550.5665,NA,488530.0298,NA,419836.0049,NA,338435.07,NA,NA,NA,NA,507131.7002,NA,NA,NA,NA,NA,5
1280.702348,1280.697958,1280.704656,569.91,566.993,572.213,1498,NA,86080.74244,NA,NA,NA,NA,121772.327,102090.0344,43946.13557,NA,NA,NA,NA,53492.96126,NA,NA,NA,NA,5
1294.539695,1294.538348,1294.540649,568.517,565.921,571.985,1499,NA,451727.5471,NA,NA,NA,NA,471126.7982,293793.9417,NA,NA,351838.045,NA,NA,267443.4946,NA,NA,NA,NA,5
1295.540643,1295.53709,1295.543346,569.003,564.58,571.086,1500,NA,85219.11592,NA,NA,NA,NA,87992.38393,64173.79858,NA,NA,NA,94559.57705,112477.7037,NA,NA,NA,NA,NA,5
1444.373866,1444.367939,1444.378137,568.517,566.993,572.818,1501,NA,51059.31885,NA,NA,NA,NA,118231.8601,70393.25918,NA,124334.7983,NA,NA,140953.189,NA,NA,NA,NA,NA,5
1463.082066,1463.076639,1463.083565,232.775,231.07,233.872,1502,NA,NA,NA,NA,17605.48525,18865.1772,NA,NA,11106.36015,19101.61696,17895.69552,NA,NA,NA,NA,NA,NA,NA,5
1473.090551,1473.041344,1473.095677,532.13,530.405,568.59,1503,NA,35535.18712,NA,27710.49005,NA,22826.53019,NA,NA,NA,NA,NA,48473.8147,NA,NA,NA,NA,NA,34912.15731,5
1481.153777,1481.144347,1481.155709,527.803,518.777,529.796,1504,NA,NA,NA,NA,NA,NA,NA,NA,NA,50924.92946,68919.40684,50938.34209,NA,NA,NA,14985.57506,57602.97271,NA,5
1482.049173,1482.046503,1482.053795,229.865,228.51,232.697,1505,NA,NA,NA,19504.85277,NA,NA,14387.52571,NA,11733.19977,NA,21111.09607,23939.47465,NA,NA,NA,NA,NA,NA,5
1521.095279,1521.052144,1521.102776,217.987,210.073,219.556,1506,NA,NA,NA,NA,34716.61409,NA,NA,NA,14025.18569,25727.42108,32963.59522,NA,12855.93788,NA,NA,NA,NA,NA,5
1526.129323,1526.020825,1526.133409,505.518,497.981,564.741,1507,NA,NA,9805.419163,NA,NA,NA,33608.00611,20562.22906,NA,68241.54971,NA,NA,NA,NA,NA,NA,68660.82827,NA,5
1531.05374,1531.04258,1531.120938,219.985,208.976,230.816,1508,NA,NA,NA,NA,NA,NA,12434.59124,NA,NA,NA,18485.95482,NA,NA,NA,NA,20932.75194,19792.66598,22942.24044,5
1538.084586,1538.052057,1538.100368,222.4965,212.615,224.657,1509,NA,16281.46334,NA,NA,NA,28026.86714,NA,NA,NA,NA,NA,NA,22649.77403,NA,NA,NA,42776.80554,26081.75181,5
1565.078264,1565.071327,1565.082883,218.216,215.874,220.727,1510,11002.73511,9871.228996,10019.01991,NA,NA,NA,9928.365947,NA,NA,NA,NA,NA,NA,NA,12075.98425,NA,NA,NA,5
1577.037364,1577.00728,1577.102504,222.038,207.542,230.816,1511,NA,8464.758442,NA,NA,NA,NA,2415.422928,NA,3207.87652,NA,4413.039258,NA,NA,7723.084114,NA,NA,NA,NA,5
1582.629659,1582.497525,1582.664093,496.808,476.845,568.59,1512,6667.018946,44572.36809,NA,NA,6785.089016,NA,NA,4221.546177,NA,NA,NA,NA,NA,NA,NA,7535.791136,NA,NA,5
1584.676511,1584.625485,1584.681473,483.947,481.705,502.581,1513,NA,NA,3959.424146,12335.01303,NA,NA,NA,NA,15600.13459,15129.92414,19549.78324,NA,NA,NA,NA,NA,NA,NA,5
1586.102585,1586.046268,1586.105508,216.942,206.92,220.382,1514,NA,NA,4933.61411,16633.10224,19181.73479,NA,NA,4591.919069,NA,NA,NA,15486.9344,NA,NA,NA,NA,NA,NA,5
1603.125315,1603.102053,1603.170522,494.2695,466.062,511.035,1515,15074.00822,NA,NA,NA,NA,14212.45939,NA,6565.634925,23667.14153,NA,17475.49647,NA,NA,NA,NA,NA,NA,NA,5
1610.124249,1610.122876,1610.176913,463.325,460.677,481.071,1516,NA,NA,NA,25916.66161,23291.57486,21599.54084,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,31711.62004,37226.53703,5
1618.172836,1618.171546,1618.177144,469.594,469.511,472.927,1517,NA,NA,NA,NA,NA,129920.9209,NA,NA,6979.076162,73716.40199,82804.04729,65496.77432,NA,NA,NA,NA,NA,NA,5
1620.18378,1620.179386,1620.187372,471.26,449.879,477.793,1518,NA,NA,NA,NA,NA,NA,14722.89807,NA,NA,59464.21883,56321.89028,46333.64091,NA,NA,21821.03601,NA,NA,NA,5
1622.196321,1622.129723,1622.201294,476.7185,441.682,501.525,1519,NA,NA,NA,NA,NA,NA,21639.33499,NA,25243.17289,48814.07991,NA,42649.94873,NA,NA,NA,NA,18656.9344,NA,5
361.2743221,361.2731138,361.2755165,103.358,99.773,108.129,1520,NA,NA,NA,NA,76650.47182,NA,NA,NA,NA,NA,NA,NA,129629.8859,110292.8108,NA,89592.10105,NA,NA,4
399.7693092,399.7689631,399.7695021,501.1515,500.504,505.066,1521,43348.91818,NA,NA,NA,63598.26578,71170.22555,NA,NA,NA,NA,NA,NA,NA,53949.74108,NA,NA,NA,NA,4
452.3937027,452.3932059,452.5186988,110.5755,109.616,166.829,1522,NA,118921.2388,NA,NA,230013.2579,47711.38063,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,108133.767,4
466.5343084,466.5340182,466.534737,178.349,171.64,200.319,1523,NA,NA,34470.32125,13628.14393,26470.95065,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6774.856283,NA,4
481.2619261,481.2614227,481.2626459,246.126,233.045,250.371,1524,NA,NA,NA,NA,NA,NA,NA,14379.61119,NA,NA,NA,NA,NA,19358.08461,22634.4289,NA,NA,35208.33633,4
482.3593617,482.3590672,482.3596397,683.869,682.834,684.52,1525,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,26394.66578,28575.213,27292.71828,NA,37551.07559,NA,4
508.3754712,508.3486247,508.3758119,680.154,665.238,680.799,1526,NA,NA,NA,NA,NA,NA,NA,8792.588512,NA,NA,NA,NA,27264.88945,21513.35074,24887.56505,NA,NA,NA,4
513.8882885,513.8877515,513.8886952,185.3715,184.7,192.228,1527,NA,NA,NA,NA,75573.88256,NA,NA,13698.68201,NA,NA,62931.42422,61190.86029,NA,NA,NA,NA,NA,NA,4
529.0344206,529.0208623,529.0491457,586.666,568.174,607.727,1528,NA,5117.96642,NA,NA,NA,NA,48399.77765,28858.47287,NA,NA,38934.70264,NA,NA,NA,NA,NA,NA,NA,4
532.3001592,532.2992667,532.3035221,320.001,310.192,323.047,1529,NA,NA,NA,NA,34534.45087,NA,14750.03044,NA,NA,34991.30003,64999.39379,NA,NA,NA,NA,NA,NA,NA,4
551.8929852,551.8926479,551.8935668,193.301,192.146,195.601,1530,NA,NA,NA,36506.02504,54648.55225,53014.79418,NA,NA,NA,NA,NA,59292.67113,NA,NA,NA,NA,NA,NA,4
580.4284011,580.3006431,580.4292264,239.109,233.003,316.565,1531,NA,12851.13743,NA,NA,8527.081805,29630.21859,NA,NA,NA,NA,32099.73309,NA,NA,NA,NA,NA,NA,NA,4
597.4891182,597.4875837,597.4902813,137.4515,116.997,159.13,1532,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,29114.33797,NA,18807.50058,30023.11432,NA,36610.05617,4
655.5652516,655.5628691,655.6046364,155.655,154.389,185.874,1533,NA,NA,NA,34719.63275,26687.77132,29878.81435,NA,NA,NA,NA,NA,NA,NA,NA,NA,23702.85041,NA,NA,4
662.5700649,662.5684905,662.5714547,99.2985,97.543,100.312,1534,47550.95666,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,52463.69371,NA,NA,NA,67036.55588,60083.86892,4
668.6176804,668.5444632,668.6185262,197.004,113.354,209.56,1535,17242.01976,NA,14379.51442,NA,NA,392604.6921,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,46039.27273,NA,4
694.4782433,694.4773511,694.4795426,223.12,221.489,225.113,1536,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,15751.57896,42760.4729,42312.51328,39699.47881,4
694.9872627,694.9866557,694.9895131,598.92,595.406,622.332,1537,NA,NA,NA,NA,NA,75463.25373,NA,NA,NA,NA,NA,NA,20296.85053,NA,NA,NA,94015.06743,80818.41708,4
698.5274668,698.525408,698.5283423,649.302,646.042,650.416,1538,NA,NA,NA,NA,NA,NA,NA,NA,NA,28761.15978,NA,NA,25396.88078,24289.30003,18754.57305,NA,NA,NA,4
712.507786,712.5071493,712.5116655,409.538,405.215,421.133,1539,NA,NA,16797.91495,NA,39040.41025,48713.42511,NA,NA,NA,NA,NA,37873.2755,NA,NA,NA,NA,NA,NA,4
760.5490852,760.5480782,760.5786612,619.655,618.864,627.465,1540,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,115334.9576,NA,NA,312319.5935,361836.1184,300956.7293,4
761.5518446,761.5509946,761.5526286,619.7655,619.279,621.445,1541,NA,NA,NA,NA,NA,87910.80876,NA,NA,NA,NA,NA,NA,NA,NA,NA,135086.9714,150924.7236,126531.9871,4
766.5923125,766.591065,766.5929548,612.615,610.44,615.14,1542,NA,13503.26089,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,36451.16762,29141.63689,26730.38266,NA,NA,NA,4
822.5547313,822.5117998,822.5587606,558.4225,554.912,599.745,1543,NA,54635.8512,NA,NA,NA,NA,NA,NA,67096.6171,44948.24005,NA,55982.17805,NA,NA,NA,NA,NA,NA,4
853.5966729,853.5273057,853.6447101,614.007,527.562,628.584,1544,NA,NA,NA,36328.21539,NA,NA,NA,NA,NA,NA,NA,NA,29976.51636,NA,NA,NA,83774.68749,51689.37683,4
874.4736277,874.4717884,874.4975184,537.188,525.757,616.066,1545,17298.98328,7343.396812,15320.08569,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,104974.1482,4
908.7758641,908.7728136,908.7782002,606.1715,604.153,607.281,1546,NA,NA,NA,NA,NA,NA,31630.4897,NA,28493.02734,52458.84256,NA,49111.27827,NA,NA,NA,NA,NA,NA,4
919.5821451,919.5805591,919.5847428,588.251,585.527,593.649,1547,NA,NA,24245.17517,26490.15763,NA,22600.26854,NA,NA,NA,NA,NA,NA,NA,57584.5901,NA,NA,NA,NA,4
922.7542429,922.7495224,922.7544472,606.814,604.153,607.727,1548,NA,NA,NA,NA,NA,NA,NA,NA,50244.47275,92142.20619,115088.6823,102101.9375,NA,NA,NA,NA,NA,NA,4
943.6346327,943.599483,943.638742,179.821,155.36,184.947,1549,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5641.389064,7202.484976,27076.64269,62745.47388,NA,4
985.5244902,985.5201492,985.5275716,524.7005,521.899,546.382,1550,11799.10793,9319.506905,37011.51438,NA,NA,NA,9174.206094,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4
999.6709982,999.6701339,999.6721694,631.355,630.16,633.104,1551,8465.907015,NA,5731.967769,NA,NA,17140.72001,NA,NA,6104.651819,NA,NA,NA,NA,NA,NA,NA,NA,NA,4
1086.758049,1086.750121,1086.758487,606.382,605.064,607.727,1552,NA,NA,NA,NA,NA,NA,26608.22042,NA,NA,NA,55522.99001,58352.52312,NA,NA,NA,NA,50454.36395,NA,4
1116.36271,1116.360966,1116.367182,565.939,564.686,569.776,1553,37931.44704,NA,NA,34169.37025,36459.96486,NA,NA,NA,37571.20018,NA,NA,NA,NA,NA,NA,NA,NA,NA,4
1128.333523,1128.331348,1128.333886,521.7575,516.448,525.022,1554,15516.43607,NA,NA,26683.31908,NA,26859.44315,NA,7040.430351,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4
1159.342917,1159.338545,1159.344767,502.923,500.881,504.856,1555,11712.67465,NA,NA,NA,25852.8773,22809.11414,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,11681.81112,4
